id,Basic Income Type,Income Test,Payment Unit,Payment Unit2,Benefit Level,scaling Factor,BRR,Break-Even Point,All Recipients, Gross Cost ,Gross Cost(M), Gross Cost to Parents , Gross Cost to Coupled Recipients , Gross Cost Families - Quartile 1 , Gross Cost Families - Quartile 2 , Gross Cost Families - Quartile 3 , Gross Cost Families - Quartile 4 , Gross Cost Individuals - Quartile 1 , Gross Cost Individuals - Quartile 2 , Gross Cost Individuals - Quartile 3 , Gross Cost Individuals - Quartile 4 ,Percentage Change in Poverty Rate,% change in PR,Poverty Rate After Basic Income,Poverty Reduction Efficiency,Poverty Reduction Efficiency (B),Mean Change in Depth of Poverty,% Change in PD,Depth of Poverty Efficiency,Percentage Change in Gini Coefficient (family income),Gini Coefficient (family income) Efficiency,Percentage Change in Gini Coefficient (individual income),Gini Coefficient (individual income) Efficiency,Mean Age of Recipients,Poverty Rate Before Basic Income, Poverty count with Basic Income , Total Number of People In Poverty Before BI , Mean Depth of Poverty After Basic Income , Mean Depth of Poverty Before BI (for recipients) ,"Gini Coefficient after BI, families",Gini Coefficient Before BI - family income,"Gini Coefficient after BI, individuals",Gini Coefficient Before BI - individual income,Total Mean Age,Total Number of Parents,Total Number of people that are in a Couple,Total Working-Age Population,Number of Recipients that are in a Couple,Number of Recipients that are Parents
1,RTC,Family,SQRT(2),Family,1000,sqrt(N),5,20000,558707,"$293,134,604 ",293,"$21,794,889 ","$25,047,630 ","$292,604,529 ","$530,054 ", $-   ,$22 ,"$287,420,217 ","$5,714,376 ", $-   ,$11 ,-0.156888485,-15.6888485,0.079818621,5.3521E-10,261890,-0.071166861,-7.116686092,2.42779E-10,-0.19514966,6.65734E-10,-0.219836295,7.4995E-10,32,0.094671488,"412,553","489,322","$1,884 ","$1,957 ",0.511788471,0.611663818,0.50143107,0.570196688,41,"1,695,015","2,481,629","5,168,631","60,199","57,240"
2,RTC,Family,SQRT(2),Family,1000,sqrt(N),10,10000,277201,"$176,309,426 ",176,"$13,602,997 ","$15,655,506 ","$176,307,751 ","$1,675 ", $-   , $-   ,"$176,298,483 ","$10,943 ", $-   , $-   ,-0.150301829,-15.0301829,0.08044219,8.52489E-10,417142,-0.031854632,-3.185463234,1.80675E-10,-0.193093419,1.0952E-09,-0.217728525,1.23492E-09,30,0.094671488,"415,776","489,322","$1,911 ","$1,957 ",0.512670513,0.611663818,0.502298997,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,843","21,853"
3,RTC,Family,SQRT(2),Family,1000,sqrt(N),15,6666.666667,202114,"$146,859,209 ",147,"$11,834,727 ","$12,424,883 ","$146,859,197 ",$13 , $-   , $-   ,"$146,859,197 ",$13 , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.02344E-09,500793,-0.027551978,-2.755197814,1.87608E-10,-0.192544997,1.31109E-09,-0.217147276,1.47861E-09,30,0.094671488,"415,776","489,322","$1,918 ","$1,957 ",0.512906278,0.611663818,0.502538873,0.570196688,41,"1,695,015","2,481,629","5,168,631","20,391","17,892"
4,RTC,Family,SQRT(2),Family,1000,sqrt(N),20,5000,181803,"$132,577,287 ",133,"$10,826,181 ","$11,103,511 ","$132,577,287 ", $-   , $-   , $-   ,"$132,577,287 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.13369E-09,554741,-0.025971597,-2.597159677,1.95898E-10,-0.192267269,1.45023E-09,-0.216857538,1.63571E-09,30,0.094671488,"415,776","489,322","$1,921 ","$1,957 ",0.513025755,0.611663818,0.502658528,0.570196688,41,"1,695,015","2,481,629","5,168,631","19,404","17,166"
5,RTC,Family,SQRT(2),Family,1000,sqrt(N),25,4000,158405,"$123,766,613 ",124,"$10,010,737 ","$9,979,517 ","$123,766,613 ", $-   , $-   , $-   ,"$123,766,613 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.2144E-09,594231,-0.02469327,-2.469326986,1.99515E-10,-0.192094818,1.55207E-09,-0.216676578,1.75069E-09,30,0.094671488,"415,776","489,322","$1,923 ","$1,957 ",0.513099973,0.611663818,0.502733289,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,920","15,232"
6,RTC,Family,SQRT(2),Family,1000,sqrt(N),30,3333.333333,146520,"$118,886,509 ",119,"$9,419,297 ","$9,227,757 ","$118,886,509 ", $-   , $-   , $-   ,"$118,886,509 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.26425E-09,618624,-0.024036181,-2.40361809,2.02178E-10,-0.191998184,1.61497E-09,-0.21657528,1.8217E-09,30,0.094671488,"415,776","489,322","$1,925 ","$1,957 ",0.513141568,0.611663818,0.50277515,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,194","15,232"
7,RTC,Family,SQRT(2),Family,1000,sqrt(N),35,2857.142857,143541,"$115,032,758 ",115,"$8,827,858 ","$8,512,448 ","$115,032,758 ", $-   , $-   , $-   ,"$115,032,758 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.3066E-09,639348,-0.023572652,-2.357265203,2.04921E-10,-0.191921696,1.66841E-09,-0.216494963,1.88203E-09,30,0.094671488,"415,776","489,322","$1,926 ","$1,957 ",0.513174495,0.611663818,0.502808347,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,163","15,232"
8,RTC,Family,SQRT(2),Family,1000,sqrt(N),40,2500,129716,"$112,283,319 ",112,"$8,460,513 ","$8,091,097 ","$112,283,319 ", $-   , $-   , $-   ,"$112,283,319 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.33859E-09,655004,-0.023260565,-2.326056474,2.0716E-10,-0.191866592,1.70877E-09,-0.216437563,1.9276E-09,30,0.094671488,"415,776","489,322","$1,927 ","$1,957 ",0.513198221,0.611663818,0.502832073,0.570196688,41,"1,695,015","2,481,629","5,168,631","11,381","11,148"
9,RTC,Family,SQRT(2),Family,1000,sqrt(N),45,2222.222222,126882,"$110,331,696 ",110,"$8,258,063 ","$7,863,296 ","$110,331,696 ", $-   , $-   , $-   ,"$110,331,696 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.36227E-09,666590,-0.02314028,-2.314027971,2.09734E-10,-0.191827193,1.73864E-09,-0.216396734,1.96133E-09,30,0.094671488,"415,776","489,322","$1,927 ","$1,957 ",0.513215186,0.611663818,0.50284895,0.570196688,41,"1,695,015","2,481,629","5,168,631","11,372","11,148"
10,RTC,Family,SQRT(2),Family,1000,sqrt(N),50,2000,125681,"$108,724,570 ",109,"$8,097,815 ","$7,636,093 ","$108,724,570 ", $-   , $-   , $-   ,"$108,724,570 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.38241E-09,676443,-0.023045464,-2.304546354,2.11962E-10,-0.191794708,1.76404E-09,-0.216362968,1.99001E-09,30,0.094671488,"415,776","489,322","$1,927 ","$1,957 ",0.513229175,0.611663818,0.502862907,0.570196688,41,"1,695,015","2,481,629","5,168,631","11,372","10,672"
11,RTC,Family,SQRT(2),Family,1000,sqrt(N),55,1818.181818,125118,"$107,219,676 ",107,"$7,947,186 ","$7,409,206 ","$107,219,676 ", $-   , $-   , $-   ,"$107,219,676 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.40181E-09,685938,-0.022957812,-2.295781152,2.14119E-10,-0.19176428,1.78852E-09,-0.216331318,2.01765E-09,30,0.094671488,"415,776","489,322","$1,928 ","$1,957 ",0.513242282,0.611663818,0.502875989,0.570196688,41,"1,695,015","2,481,629","5,168,631","11,363","10,672"
12,RTC,Family,SQRT(2),Family,1000,sqrt(N),60,1666.666667,122225,"$105,932,984 ",106,"$7,796,556 ","$7,202,165 ","$105,932,984 ", $-   , $-   , $-   ,"$105,932,984 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.41884E-09,694269,-0.022874401,-2.28744006,2.15933E-10,-0.191738233,1.81E-09,-0.216304228,2.0419E-09,30,0.094671488,"415,776","489,322","$1,928 ","$1,957 ",0.5132535,0.611663818,0.502887192,0.570196688,41,"1,695,015","2,481,629","5,168,631","11,011","10,672"
13,RTC,Family,SQRT(2),Family,1000,sqrt(N),65,1538.461538,120022,"$104,768,177 ",105,"$7,645,926 ","$6,998,272 ","$104,768,177 ", $-   , $-   , $-   ,"$104,768,177 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.43461E-09,701988,-0.022791506,-2.279150638,2.17542E-10,-0.191714644,1.82989E-09,-0.216279671,2.06436E-09,30,0.094671488,"415,776","489,322","$1,928 ","$1,957 ",0.513263661,0.611663818,0.502897348,0.570196688,41,"1,695,015","2,481,629","5,168,631","11,005","10,672"
14,RTC,Family,SQRT(2),Family,1000,sqrt(N),70,1428.571429,117012,"$103,827,399 ",104,"$7,603,084 ","$6,905,445 ","$103,827,399 ", $-   , $-   , $-   ,"$103,827,399 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.44761E-09,708349,-0.022727412,-2.27274124,2.18896E-10,-0.191695556,1.84629E-09,-0.216259912,2.08288E-09,30,0.094671488,"415,776","489,322","$1,929 ","$1,957 ",0.513271879,0.611663818,0.502905517,0.570196688,41,"1,695,015","2,481,629","5,168,631","8,261","8,546"
15,RTC,Family,SQRT(2),Family,1000,sqrt(N),75,1333.333333,113371,"$103,129,265 ",103,"$7,567,533 ","$6,861,462 ","$103,129,265 ", $-   , $-   , $-   ,"$103,129,265 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.45741E-09,713144,-0.022683492,-2.268349241,2.19952E-10,-0.191681385,1.85865E-09,-0.216245234,2.09684E-09,30,0.094671488,"415,776","489,322","$1,929 ","$1,957 ",0.513277986,0.611663818,0.502911585,0.570196688,41,"1,695,015","2,481,629","5,168,631","8,255","8,546"
16,RTC,Family,SQRT(2),Family,1000,sqrt(N),80,1250,108200,"$102,611,356 ",103,"$7,531,981 ","$6,817,828 ","$102,611,356 ", $-   , $-   , $-   ,"$102,611,356 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.46477E-09,716743,-0.022657711,-2.265771145,2.20811E-10,-0.19167085,1.86793E-09,-0.216234326,2.10731E-09,31,0.094671488,"415,776","489,322","$1,929 ","$1,957 ",0.51328252,0.611663818,0.502916096,0.570196688,41,"1,695,015","2,481,629","5,168,631","8,252","8,546"
17,RTC,Family,SQRT(2),Family,1000,sqrt(N),85,1176.470588,106513,"$102,381,344 ",102,"$7,496,430 ","$6,774,323 ","$102,381,344 ", $-   , $-   , $-   ,"$102,381,344 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.46806E-09,718354,-0.022642379,-2.264237851,2.21157E-10,-0.191666171,1.87208E-09,-0.216229454,2.112E-09,30,0.094671488,"415,776","489,322","$1,929 ","$1,957 ",0.513284534,0.611663818,0.502918109,0.570196688,41,"1,695,015","2,481,629","5,168,631","8,252","8,546"
18,RTC,Family,SQRT(2),Family,1000,sqrt(N),90,1111.111111,106513,"$102,181,722 ",102,"$7,460,879 ","$6,730,818 ","$102,181,722 ", $-   , $-   , $-   ,"$102,181,722 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.47093E-09,719757,-0.022627046,-2.262704556,2.21439E-10,-0.191662118,1.8757E-09,-0.216225222,2.11609E-09,30,0.094671488,"415,776","489,322","$1,929 ","$1,957 ",0.513286281,0.611663818,0.502919858,0.570196688,41,"1,695,015","2,481,629","5,168,631","8,252","8,546"
19,RTC,Family,SQRT(2),Family,1000,sqrt(N),95,1052.631579,106513,"$101,982,101 ",102,"$7,425,328 ","$6,687,313 ","$101,982,101 ", $-   , $-   , $-   ,"$101,982,101 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.47381E-09,721166,-0.022611713,-2.261171262,2.21722E-10,-0.191658065,1.87933E-09,-0.216221005,2.12019E-09,30,0.094671488,"415,776","489,322","$1,929 ","$1,957 ",0.513288029,0.611663818,0.502921606,0.570196688,41,"1,695,015","2,481,629","5,168,631","8,252","8,546"
20,RTC,Family,SQRT(2),Family,1000,sqrt(N),100,1000,106505,"$101,782,773 ",102,"$7,389,776 ","$6,643,856 ","$101,782,773 ", $-   , $-   , $-   ,"$101,782,773 ", $-   , $-   , $-   ,-0.150301829,-15.0301829,0.08044219,1.47669E-09,722578,-0.02259638,-2.259637967,2.22006E-10,-0.191654012,1.88297E-09,-0.216216773,2.1243E-09,30,0.094671488,"415,776","489,322","$1,929 ","$1,957 ",0.513289775,0.611663818,0.502923353,0.570196688,41,"1,695,015","2,481,629","5,168,631","8,249","8,546"
21,RTC,Family,SQRT(2),Family,2000,sqrt(N),5,40000,1065432,"$1,071,046,728 ",1071,"$109,294,429 ","$134,527,311 ","$858,105,447 ","$212,724,286 ","$209,903 ","$7,093 ","$792,657,774 ","$274,223,566 ","$4,161,842 ","$3,546 ",-0.214083925,-21.40839249,0.074403845,1.99883E-10,97807,-0.287339225,-28.73392254,2.68279E-10,-0.208026469,1.94227E-10,-0.232920483,2.1747E-10,35,0.094671488,"384,566","489,322","$1,739 ","$1,957 ",0.506333125,0.611663818,0.496109703,0.570196688,41,"1,695,015","2,481,629","5,168,631","213,142","139,998"
22,RTC,Family,SQRT(2),Family,2000,sqrt(N),10,20000,558707,"$586,269,208 ",586,"$43,589,778 ","$50,095,260 ","$585,209,057 ","$1,060,108 ", $-   ,$43 ,"$574,840,434 ","$11,428,752 ", $-   ,$22 ,-0.161805466,-16.18054658,0.079353124,2.75992E-10,135049,-0.120726042,-12.07260415,2.05923E-10,-0.200798899,3.42503E-10,-0.225669414,3.84925E-10,32,0.094671488,"410,147","489,322","$1,812 ","$1,957 ",0.509380729,0.611663818,0.499044696,0.570196688,41,"1,695,015","2,481,629","5,168,631","60,199","57,240"
23,RTC,Family,SQRT(2),Family,2000,sqrt(N),15,13333.33333,371215,"$425,200,970 ",425,"$30,142,198 ","$36,473,734 ","$425,095,273 ","$105,697 ", $-   , $-   ,"$424,700,309 ","$500,661 ", $-   , $-   ,-0.154211298,-15.42112976,0.080072075,3.62679E-10,177467,-0.06392177,-6.39217703,1.50333E-10,-0.197992757,4.65645E-10,-0.222814739,5.24022E-10,30,0.094671488,"413,863","489,322","$1,849 ","$1,957 ",0.51057389,0.611663818,0.500209721,0.570196688,41,"1,695,015","2,481,629","5,168,631","30,754","24,167"
24,RTC,Family,SQRT(2),Family,2000,sqrt(N),20,10000,277201,"$352,618,853 ",353,"$27,205,994 ","$31,311,012 ","$352,615,503 ","$3,350 ", $-   , $-   ,"$352,596,967 ","$21,886 ", $-   , $-   ,-0.154211298,-15.42112976,0.080072075,4.37331E-10,213996,-0.051811661,-5.181166086,1.46934E-10,-0.19666788,5.57735E-10,-0.221443057,6.27995E-10,30,0.094671488,"413,863","489,322","$1,865 ","$1,957 ",0.511139165,0.611663818,0.500771459,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,843","21,853"
25,RTC,Family,SQRT(2),Family,2000,sqrt(N),25,8000,225585,"$314,344,770 ",314,"$24,846,308 ","$26,829,337 ","$314,343,082 ","$1,688 ", $-   , $-   ,"$314,343,082 ","$1,688 ", $-   , $-   ,-0.154211298,-15.42112976,0.080072075,4.9058E-10,240052,-0.045903966,-4.590396618,1.46031E-10,-0.195962593,6.234E-10,-0.220692426,7.02071E-10,30,0.094671488,"413,863","489,322","$1,874 ","$1,957 ",0.511440594,0.611663818,0.501079392,0.570196688,41,"1,695,015","2,481,629","5,168,631","26,719","19,570"
26,RTC,Family,SQRT(2),Family,2000,sqrt(N),30,6666.666667,202114,"$293,718,418 ",294,"$23,669,454 ","$24,849,766 ","$293,718,393 ",$25 , $-   , $-   ,"$293,718,393 ",$25 , $-   , $-   ,-0.154211298,-15.42112976,0.080072075,5.25031E-10,256909,-0.044138626,-4.41386258,1.50275E-10,-0.195567325,6.65833E-10,-0.220278412,7.49965E-10,30,0.094671488,"413,863","489,322","$1,879 ","$1,957 ",0.511609684,0.611663818,0.501249396,0.570196688,41,"1,695,015","2,481,629","5,168,631","20,391","17,892"
27,RTC,Family,SQRT(2),Family,2000,sqrt(N),35,5714.285714,193078,"$277,985,545 ",278,"$22,600,232 ","$23,461,056 ","$277,985,545 ", $-   , $-   , $-   ,"$277,985,545 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,5.40836E-10,264643,-0.042771273,-4.277127338,1.53862E-10,-0.195261195,7.02415E-10,-0.219959646,7.91263E-10,30,0.094671488,"415,755","489,322","$1,883 ","$1,957 ",0.511740715,0.611663818,0.501380371,0.570196688,41,"1,695,015","2,481,629","5,168,631","19,469","17,844"
28,RTC,Family,SQRT(2),Family,2000,sqrt(N),40,5000,181803,"$265,154,574 ",265,"$21,652,361 ","$22,207,023 ","$265,154,574 ", $-   , $-   , $-   ,"$265,154,574 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,5.67008E-10,277449,-0.041291727,-4.129172699,1.55727E-10,-0.195010155,7.35458E-10,-0.219697967,8.28566E-10,30,0.094671488,"415,755","489,322","$1,886 ","$1,957 ",0.51184822,0.611663818,0.501487939,0.570196688,41,"1,695,015","2,481,629","5,168,631","19,404","17,166"
29,RTC,Family,SQRT(2),Family,2000,sqrt(N),45,4444.444444,170590,"$255,053,533 ",255,"$20,775,036 ","$20,986,888 ","$255,053,533 ", $-   , $-   , $-   ,"$255,053,533 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,5.89463E-10,288437,-0.039906793,-3.990679338,1.56464E-10,-0.19481203,7.63808E-10,-0.219490618,8.60567E-10,30,0.094671488,"415,755","489,322","$1,888 ","$1,957 ",0.511933094,0.611663818,0.501573203,0.570196688,41,"1,695,015","2,481,629","5,168,631","19,118","17,166"
30,RTC,Family,SQRT(2),Family,2000,sqrt(N),50,4000,158405,"$247,533,227 ",248,"$20,021,474 ","$19,959,035 ","$247,533,227 ", $-   , $-   , $-   ,"$247,533,227 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,6.07372E-10,297201,-0.038735073,-3.873507316,1.56484E-10,-0.194664255,7.86417E-10,-0.219335258,8.86084E-10,30,0.094671488,"415,755","489,322","$1,890 ","$1,957 ",0.511996418,0.611663818,0.501637114,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,920","15,232"
31,RTC,Family,SQRT(2),Family,2000,sqrt(N),55,3636.363636,150624,"$242,160,236 ",242,"$19,430,035 ","$19,182,470 ","$242,160,236 ", $-   , $-   , $-   ,"$242,160,236 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,6.20848E-10,303795,-0.037977403,-3.797740326,1.56828E-10,-0.194557726,8.03426E-10,-0.219223604,9.05283E-10,30,0.094671488,"415,755","489,322","$1,892 ","$1,957 ",0.512042078,0.611663818,0.501683054,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,514","15,232"
32,RTC,Family,SQRT(2),Family,2000,sqrt(N),60,3333.333333,146520,"$237,773,019 ",238,"$18,838,595 ","$18,455,515 ","$237,773,019 ", $-   , $-   , $-   ,"$237,773,019 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,6.32303E-10,309400,-0.037420895,-3.742089524,1.57381E-10,-0.19447045,8.17883E-10,-0.21913211,9.21602E-10,30,0.094671488,"415,755","489,322","$1,893 ","$1,957 ",0.512079492,0.611663818,0.501720704,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,194","15,232"
33,RTC,Family,SQRT(2),Family,2000,sqrt(N),65,3076.923077,144071,"$233,805,613 ",234,"$18,247,155 ","$17,739,251 ","$233,805,613 ", $-   , $-   , $-   ,"$233,805,613 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,6.43033E-10,314650,-0.036946546,-3.694654566,1.58022E-10,-0.194391489,8.31424E-10,-0.219049215,9.36886E-10,30,0.094671488,"415,755","489,322","$1,894 ","$1,957 ",0.512113341,0.611663818,0.501754816,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,182","15,232"
34,RTC,Family,SQRT(2),Family,2000,sqrt(N),70,2857.142857,143541,"$230,065,516 ",230,"$17,655,716 ","$17,024,897 ","$230,065,516 ", $-   , $-   , $-   ,"$230,065,516 ", $-   , $-   , $-   ,-0.150344715,-15.03447145,0.08043813,6.53487E-10,319765,-0.036493838,-3.64938375,1.58624E-10,-0.194317028,8.44616E-10,-0.218970984,9.51777E-10,30,0.094671488,"415,755","489,322","$1,895 ","$1,957 ",0.512145269,0.611663818,0.501787019,0.570196688,41,"1,695,015","2,481,629","5,168,631","16,163","15,232"
